Jun 13 2021 23:15:46 FW01 : %ASA-1-101001: (Primary) Failover cable OK.	0
Jun 13 2021 23:15:46 FW25 : %ASA-1-104502: (Primary) Becoming Backup unit failed.	0
Jun 13 2021 23:15:46 FW24 : %ASA-3-318109: OSPFv3 has received an unexpected message	0
Jun 13 2021 23:15:46 FW09 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 207.73.16.176 to 61.75.82.55 on interface GigabitEthernet0/4	0
Jun 13 2021 23:15:47 FW18 : %ASA-1-101001: (Primary) Failover cable OK.	0
Jun 13 2021 23:15:47 FW11 : %ASA-7-718023: Received KEEPALIVE response from 70.162.98.174	0
Jun 13 2021 23:15:47 FW22 : %ASA-4-400016: IPS:2006 ICMP Parameter Problem on Datagram 216.222.173.110 to 94.142.39.189 on interface GigabitEthernet0/1	0
Jun 13 2021 23:15:47 FW23 : %ASA-5-611103: User logged out: Uname: user18	0
Jun 13 2021 23:15:47 FW22 : %ASA-4-400014: IPS:2004 ICMP Echo Request 51.48.86.188 to 49.71.74.202 on interface GigabitEthernet0/1	0
Jun 13 2021 23:15:47 FW07 : %ASA-3-318107: OSPF is enabled on GigabitEthernet0/0 during idb initialization	0
Jun 13 2021 23:15:47 FW25 : %ASA-5-718016: Received HELLO response from 142.159.28.146	0
Jun 13 2021 23:15:47 FW24 : %ASA-7-718023: Received KEEPALIVE response from 1.70.128.216	0
Jun 13 2021 23:15:47 FW25 : %ASA-5-718010: Sent HELLO response to 9.59.4.154	0
Jun 13 2021 23:15:47 FW12 : %ASA-7-718023: Received KEEPALIVE response from 15.201.22.6	0
Jun 13 2021 23:15:47 FW24 : %ASA-6-605005: Login permitted from 186.231.212.211/54650 to GigabitEthernet0/4:196.167.0.156/NTP for user user18	0
Jun 13 2021 23:15:48 FW11 : %ASA-4-400040: IPS:6102 RPC Dump 105.23.196.43 to 190.38.133.189 on interface GigabitEthernet0/4	0
Jun 13 2021 23:15:48 FW10 : %ASA-6-303002: FTP connection from GigabitEthernet0/0:215.129.7.8/16022 to GigabitEthernet0/3: 55.86.166.91/64304 , user user8 action file filename	0
Jun 13 2021 23:15:48 FW20 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 78.123.55.108 to 166.242.3.28 on interface GigabitEthernet0/0	0
Jun 13 2021 23:15:48 FW24 : %ASA-4-400021: IPS:2011 ICMP Address Mask Request 85.156.99.38 to 204.58.231.28 on interface GigabitEthernet0/3	0
Jun 13 2021 23:15:48 FW22 : %ASA-5-502111: New group policy added: name: acl_int Type: internal	0
Jun 13 2021 23:15:48 FW08 : %ASA-4-400016: IPS:2006 ICMP Parameter Problem on Datagram 125.211.255.228 to 146.218.240.218 on interface GigabitEthernet0/5	0
Jun 13 2021 23:15:48 FW01 : %ASA-4-400020: IPS:2010 ICMP Information Reply 96.202.200.180 to 121.106.80.234 on interface GigabitEthernet0/3	0
Jun 13 2021 23:15:49 FW02 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 183.83.25.165 to 184.245.19.213 on interface GigabitEthernet0/0	0
Jun 13 2021 23:15:49 FW20 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Jun 13 2021 23:15:49 FW07 : %ASA-4-400036: IPS:6052 DNS Zone Transfer from High Port 157.51.210.250 to 219.27.126.241 on interface GigabitEthernet0/3	0
