Jun 22 2021 11:38:52 FW03 : %ASA-4-400048: IPS:6175 rexd (remote execution daemon) Portmap Request 121.14.179.145 to 162.189.126.154 on interface GigabitEthernet0/3	0
Jun 22 2021 11:38:53 FW10 : %ASA-4-400044: IPS:6152 yppasswdd (YP password daemon) Portmap Request 201.100.24.167 to 171.221.87.218 on interface GigabitEthernet0/3	0
Jun 22 2021 11:38:53 FW05 : %ASA-7-718019: Sent KEEPALIVE request to 100.141.129.18	0
Jun 22 2021 11:38:53 FW22 : %ASA-1-101002: (Primary) Bad failover cable.	0
Jun 22 2021 11:38:53 FW18 : %ASA-4-400019: IPS:2009 ICMP Information Request 18.58.145.176 to 46.128.87.99 on interface GigabitEthernet0/1	0
Jun 22 2021 11:38:53 FW22 : %ASA-1-101002: (Primary) Bad failover cable.	0
Jun 22 2021 11:38:53 FW12 : %ASA-7-718022: Received KEEPALIVE request from 184.47.152.204	0
Jun 22 2021 11:38:53 FW01 : %ASA-4-400002: IPS:1002 IP options-Timestamp 36.134.172.172 to 220.235.180.68 on interface GigabitEthernet0/3	0
Jun 22 2021 11:38:53 FW15 : %ASA-1-104502: (Secondary) Becoming Backup unit failed.	0
Jun 22 2021 11:38:53 FW10 : %ASA-4-400011: IPS:2001 ICMP Host Unreachable 62.198.229.116 to 130.69.136.228 on interface GigabitEthernet0/1	0
Jun 22 2021 11:38:53 FW15 : %ASA-3-212004: Unable to send an SNMP response to IP Address 91.65.140.188 Port 50560 interface GigabitEthernet0/4 , error code = Unavailable	0
Jun 22 2021 11:38:53 FW06 : %ASA-4-400035: IPS:6051 DNS Zone Transfer 144.39.57.64 to 16.226.12.154 on interface GigabitEthernet0/5	0
Jun 22 2021 11:38:54 FW13 : %ASA-4-400001: IPS:1001 IP options-Record Packet Route 64.64.83.211 to 12.143.154.26 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:54 FW14 : %ASA-4-400043: IPS:6151 ypbind (YP bind daemon) Portmap Request 43.182.107.189 to 208.206.74.125 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:54 FW03 : %ASA-4-400035: IPS:6051 DNS Zone Transfer 209.40.173.225 to 24.29.68.69 on interface GigabitEthernet0/1	0
Jun 22 2021 11:38:54 FW12 : %ASA-4-400035: IPS:6051 DNS Zone Transfer 96.53.105.2 to 34.86.167.109 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:54 FW07 : %ASA-6-304004: URL Server 53.58.26.218 request failed URL http://smith.net/	0
Jun 22 2021 11:38:54 FW11 : %ASA-7-718019: Sent KEEPALIVE request to 9.14.66.248	0
Jun 22 2021 11:38:54 FW25 : %ASA-4-400018: IPS:2008 ICMP Timestamp Reply 148.59.223.126 to 46.4.254.37 on interface GigabitEthernet0/2	0
Jun 22 2021 11:38:55 FW25 : %ASA-7-710002: TCP access permitted from 52.165.79.75/61753 to GigabitEthernet0/0:34.226.174.168/SMTP	0
Jun 22 2021 11:38:55 FW07 : %ASA-1-104502: (Secondary) Becoming Backup unit failed.	0
Jun 22 2021 11:38:55 FW17 : %ASA-7-710002: TCP access permitted from 87.13.239.3/48663 to GigabitEthernet0/5:185.37.115.149/DHCP	0
Jun 22 2021 11:38:55 FW04 : %ASA-4-400001: IPS:1001 IP options-Record Packet Route 54.115.221.129 to 139.135.84.199 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:55 FW22 : %ASA-4-400019: IPS:2009 ICMP Information Request 192.132.138.127 to 29.10.0.231 on interface GigabitEthernet0/1	0
Jun 22 2021 11:38:55 FW22 : %ASA-5-718015: Received HELLO request from 48.251.86.92	0
Jun 22 2021 11:38:55 FW11 : %ASA-1-103002: (Primary) Other firewall network interface GigabitEthernet0/1 OK.%ASA-1-104004: (Primary) Switching to OK.	0
Jun 22 2021 11:38:55 FW04 : %ASA-4-400043: IPS:6151 ypbind (YP bind daemon) Portmap Request 99.11.109.37 to 174.181.26.31 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:55 FW07 : %ASA-4-400048: IPS:6175 rexd (remote execution daemon) Portmap Request 35.186.179.28 to 88.194.142.96 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:56 FW19 : %ASA-1-101002: (Primary) Bad failover cable.	0
Jun 22 2021 11:38:56 FW23 : %ASA-4-400043: IPS:6151 ypbind (YP bind daemon) Portmap Request 190.156.29.108 to 61.4.207.250 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:56 FW08 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:56 FW04 : %ASA-4-400035: IPS:6051 DNS Zone Transfer 23.123.71.249 to 137.63.112.153 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:56 FW08 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:56 FW02 : %ASA-4-400044: IPS:6152 yppasswdd (YP password daemon) Portmap Request 195.69.212.34 to 180.11.46.136 on interface GigabitEthernet0/5	0
Jun 22 2021 11:38:56 FW22 : %ASA-4-400038: IPS:6100 RPC Port Registration 96.154.57.52 to 177.249.40.106 on interface GigabitEthernet0/1	0
Jun 22 2021 11:38:56 FW17 : %ASA-2-108003: Terminating SMTP connection; malicious pattern detected in the mail address from GigabitEthernet0/2:192.47.36.202/62157 to GigabitEthernet0/5:21.133.52.101/42257.	1
Jun 22 2021 11:38:56 FW03 : %ASA-1-107001: RIP auth failed from 145.84.96.217 : version=2, type=string, mode=string, sequence=number on interface GigabitEthernet0/4	1
Jun 22 2021 11:38:56 FW23 : %ASA-1-104502: (Secondary) Becoming Backup unit failed.	0
Jun 22 2021 11:38:56 FW15 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:56 FW13 : %ASA-4-400038: IPS:6100 RPC Port Registration 107.115.167.5 to 177.242.246.192 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:56 FW10 : %ASA-3-318108: OSPF process d is changing router-id. Reconfigure virtual link neighbors with our new router-id	0
Jun 22 2021 11:38:56 FW09 : %ASA-3-318108: OSPF process d is changing router-id. Reconfigure virtual link neighbors with our new router-id	0
Jun 22 2021 11:38:56 FW24 : %ASA-4-400003: IPS:1003 IP options-Security 158.114.50.69 to 200.192.110.20 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:57 FW06 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:57 FW14 : %ASA-4-400048: IPS:6175 rexd (remote execution daemon) Portmap Request 128.192.176.206 to 64.99.247.144 on interface GigabitEthernet0/2	0
Jun 22 2021 11:38:57 FW10 : %ASA-3-212004: Unable to send an SNMP response to IP Address 173.32.77.2 Port 41392 interface GigabitEthernet0/1 , error code = Unavailable	0
Jun 22 2021 11:38:57 FW05 : %ASA-4-400001: IPS:1001 IP options-Record Packet Route 61.36.82.199 to 58.15.161.181 on interface GigabitEthernet0/3	0
Jun 22 2021 11:38:57 FW17 : %ASA-7-710002: TCP access permitted from 141.156.239.116/26987 to GigabitEthernet0/2:41.33.164.62/DNS	0
Jun 22 2021 11:38:57 FW00 : %ASA-4-400002: IPS:1002 IP options-Timestamp 139.88.93.155 to 202.135.118.210 on interface GigabitEthernet0/0	0
Jun 22 2021 11:38:57 FW03 : %ASA-4-400011: IPS:2001 ICMP Host Unreachable 211.87.245.16 to 147.165.150.153 on interface GigabitEthernet0/2	0
Jun 22 2021 11:38:58 FW17 : %ASA-5-718015: Received HELLO request from 106.222.11.125	0
Jun 22 2021 11:38:58 FW02 : %ASA-4-400035: IPS:6051 DNS Zone Transfer 50.139.63.112 to 4.154.65.57 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:58 FW15 : %ASA-1-101002: (Primary) Bad failover cable.	0
Jun 22 2021 11:38:58 FW15 : %ASA-4-400003: IPS:1003 IP options-Security 98.217.151.206 to 184.107.131.147 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:58 FW03 : %ASA-6-109007: Authorization permitted for user user13 from 192.168.199.10/38013 to 116.109.24.157/41815 on interface GigabitEthernet0/1.	0
Jun 22 2021 11:38:58 FW05 : %ASA-7-710002: TCP access permitted from 150.161.198.16/22081 to GigabitEthernet0/4:125.104.2.98/DHCP	0
Jun 22 2021 11:38:58 FW22 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:58 FW09 : %ASA-4-400038: IPS:6100 RPC Port Registration 202.101.7.34 to 29.126.6.217 on interface GigabitEthernet0/5	0
Jun 22 2021 11:38:58 FW07 : %ASA-4-400018: IPS:2008 ICMP Timestamp Reply 210.215.108.48 to 12.51.39.37 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:59 FW03 : %ASA-4-400038: IPS:6100 RPC Port Registration 197.155.27.105 to 1.238.166.143 on interface GigabitEthernet0/3	0
Jun 22 2021 11:38:59 FW18 : %ASA-3-318108: OSPF process d is changing router-id. Reconfigure virtual link neighbors with our new router-id	0
Jun 22 2021 11:38:59 FW01 : %ASA-1-106022: Deny protocol connection spoof from 72.251.43.166 to 19.44.217.74 on interface GigabitEthernet0/2.	1
Jun 22 2021 11:38:59 FW25 : %ASA-7-710002: TCP access permitted from 48.163.212.117/36203 to GigabitEthernet0/2:87.187.225.85/SMTP	0
Jun 22 2021 11:38:59 FW23 : %ASA-5-502111: New group policy added: name: acl_ex Type: external	0
Jun 22 2021 11:38:59 FW21 : %ASA-6-109007: Authorization permitted for user user6 from 192.168.100.23/7289 to 146.185.12.187/17575 on interface GigabitEthernet0/1.	0
Jun 22 2021 11:38:59 FW01 : %ASA-4-400048: IPS:6175 rexd (remote execution daemon) Portmap Request 142.31.109.101 to 145.75.193.4 on interface GigabitEthernet0/4	0
Jun 22 2021 11:38:59 FW02 : %ASA-4-733104: TD_SYSLOG_TCP_INTERCEPT_AVERAGE_RATE_EXCEED	1
Jun 22 2021 11:38:59 FW18 : %ASA-1-105004: (Primary) Monitoring on interface GigabitEthernet0/2 normal	0
