Oct 14 2021 09:53:05 FW18 : %ASA-3-319001: Acknowledge for arp update for IP address 163.99.95.13 not received.	0
Oct 14 2021 09:53:05 FW16 : %ASA-4-400020: IPS:2010 ICMP Information Reply 181.161.219.200 to 41.146.206.213 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:05 FW04 : %ASA-6-109001: Auth start for user user2 from 192.168.152.38/50916 to 36.214.137.31/63700	0
Oct 14 2021 09:53:05 FW06 : %ASA-4-400016: IPS:2006 ICMP Parameter Problem on Datagram 157.69.163.56 to 2.247.254.5 on interface GigabitEthernet0/3	0
Oct 14 2021 09:53:06 FW09 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 14 2021 09:53:06 FW21 : %ASA-4-716022: Unable to connect to proxy server.	0
Oct 14 2021 09:53:06 FW08 : %ASA-6-109001: Auth start for user user17 from 172.27.85.213/29971 to 152.3.160.129/18359	0
Oct 14 2021 09:53:06 FW25 : %ASA-4-400021: IPS:2011 ICMP Address Mask Request 30.2.159.167 to 77.248.116.211 on interface GigabitEthernet0/3	0
Oct 14 2021 09:53:06 FW03 : %ASA-4-400020: IPS:2010 ICMP Information Reply 122.249.146.229 to 110.74.238.123 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:06 FW19 : %ASA-4-400049: IPS:6180 rexd (remote execution daemon) Attempt 86.199.123.229 to 148.48.74.43 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:06 FW19 : %ASA-6-302003: Built H245 connection for foreign_address 219.169.193.124/38358 local_address 10.253.81.107 /31083	0
Oct 14 2021 09:53:06 FW18 : %ASA-4-400047: IPS:6155 mountd (mount daemon) Portmap Request 210.225.217.220 to 75.71.80.77 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:06 FW19 : %ASA-4-400000: IPS:1000 IP options-Bad Option List from 218.77.106.8 to 196.178.177.154 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:07 FW01 : %ASA-3-319002: Acknowledge for route update for IP address 7.211.240.155 not received.	0
Oct 14 2021 09:53:07 FW18 : %ASA-1-104500: (Secondary) Switching to ACTIVE (cause: reason)	0
Oct 14 2021 09:53:07 FW24 : %ASA-4-400017: IPS:2007 ICMP Timestamp Request 71.248.71.58 to 168.200.45.183 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:07 FW01 : %ASA-3-319002: Acknowledge for route update for IP address 92.206.72.204 not received.	0
Oct 14 2021 09:53:07 FW02 : %ASA-4-400034: IPS:6050 DNS HINFO Request 168.174.6.246 to 145.193.172.27 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:07 FW25 : %ASA-4-400036: IPS:6052 DNS Zone Transfer from High Port 47.207.1.121 to 122.35.42.203 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:07 FW12 : %ASA-3-304003: URL Server 101.106.89.158 timed out URL http://www.williams.net/	0
Oct 14 2021 09:53:07 FW13 : %ASA-4-400036: IPS:6052 DNS Zone Transfer from High Port 59.185.18.6 to 93.152.124.113 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:07 FW11 : %ASA-3-319002: Acknowledge for route update for IP address 116.156.68.182 not received.	0
Oct 14 2021 09:53:07 FW16 : %ASA-5-611103: User logged out: Uname: user7	0
Oct 14 2021 09:53:07 FW16 : %ASA-4-400017: IPS:2007 ICMP Timestamp Request 144.44.240.124 to 179.58.177.227 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:08 FW16 : %ASA-4-411001: Line protocol on interface GigabitEthernet0/5 changed state to up	0
Oct 14 2021 09:53:08 FW14 : %ASA-3-319002: Acknowledge for route update for IP address 130.187.186.158 not received.	0
Oct 14 2021 09:53:08 FW18 : %ASA-4-400047: IPS:6155 mountd (mount daemon) Portmap Request 113.179.250.186 to 59.149.123.223 on interface GigabitEthernet0/3	0
Oct 14 2021 09:53:08 FW23 : %ASA-4-400045: IPS:6153 ypupdated (YP update daemon) Portmap Request 209.33.188.135 to 99.224.45.105 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:08 FW19 : %ASA-4-400015: IPS:2005 ICMP Time Exceeded for a Datagram 19.215.237.125 to 7.21.227.99 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:08 FW21 : %ASA-7-718023: Received KEEPALIVE response from 201.109.110.172	0
Oct 14 2021 09:53:08 FW12 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 14 2021 09:53:08 FW21 : %ASA-4-400023: IPS:2150 Fragmented ICMP Traffic from 95.229.197.9 to 18.204.102.255 on interface GigabitEthernet0/2	1
Oct 14 2021 09:53:08 FW12 : %ASA-3-319002: Acknowledge for route update for IP address 157.159.236.28 not received.	0
Oct 14 2021 09:53:08 FW22 : %ASA-1-104502: (Primary) Becoming Backup unit failed.	0
Oct 14 2021 09:53:08 FW01 : %ASA-4-400000: IPS:1000 IP options-Bad Option List from 71.114.183.206 to 188.121.69.40 on interface GigabitEthernet0/3	0
Oct 14 2021 09:53:09 FW03 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 49.49.162.21 to 102.61.171.57 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:09 FW23 : %ASA-4-400000: IPS:1000 IP options-Bad Option List from 24.255.254.227 to 184.101.231.111 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:09 FW04 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 171.235.5.80 to 21.175.232.43 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:09 FW02 : %ASA-6-109005: Authentication succeeded for user user13 from 172.18.221.109/46414 to 151.142.222.208/28660 on interface GigabitEthernet0/0.	0
Oct 14 2021 09:53:09 FW08 : %ASA-1-107002: RIP pkt failed from 5.34.221.210 : version=2 on interface GigabitEthernet0/1	1
Oct 14 2021 09:53:09 FW10 : %ASA-4-400004: IPS:1004 IP options-Loose Source Route 162.8.131.122 to 36.165.94.161 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:09 FW21 : %ASA-4-400004: IPS:1004 IP options-Loose Source Route 2.235.132.137 to 79.229.27.248 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:10 FW23 : %ASA-4-733100: Interface drop rate 1 exceeded. Current burst rate is 1 per second, max configured rate is 8000 ; Current average rate is 2040 per second, max configured rate is 2000 ; Cumulative total count is 3930654	1
Oct 14 2021 09:53:10 FW06 : %ASA-5-713155: DNS lookup for Primary VPN Server vpn_concentrator successfully resolved after a previous failure. Resetting any Backup Server init.	0
Oct 14 2021 09:53:10 FW03 : %ASA-4-400005: IPS:1005 IP options-SATNET ID 216.107.244.115 to 114.80.232.250 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:10 FW20 : %ASA-1-105003: (Primary) Monitoring on interface GigabitEthernet0/0 waiting	0
Oct 14 2021 09:53:10 FW19 : %ASA-4-400047: IPS:6155 mountd (mount daemon) Portmap Request 175.174.205.186 to 143.36.194.249 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:10 FW05 : %ASA-7-710002: UDP access permitted from 138.235.42.184/280 to GigabitEthernet0/3:44.127.65.208/DNS	0
Oct 14 2021 09:53:10 FW18 : %ASA-4-400040: IPS:6102 RPC Dump 133.126.42.10 to 140.86.12.192 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:10 FW19 : %ASA-5-718016: Received HELLO response from 126.204.46.81	0
Oct 14 2021 09:53:10 FW19 : %ASA-4-400016: IPS:2006 ICMP Parameter Problem on Datagram 90.154.37.83 to 70.163.7.15 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:10 FW05 : %ASA-6-605005: Login permitted from 200.172.220.51/26202 to GigabitEthernet0/3:107.220.161.195/DNS for user user1	0
Oct 14 2021 09:53:11 FW12 : %ASA-6-611101: User authentication succeeded: IP, 170.74.96.225 : Uname: user14	0
Oct 14 2021 09:53:11 FW11 : %ASA-4-400045: IPS:6153 ypupdated (YP update daemon) Portmap Request 53.108.109.223 to 180.166.119.77 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:11 FW10 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 95.107.123.213 to 44.203.89.25 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:11 FW10 : %ASA-4-401001: Shuns cleared	0
Oct 14 2021 09:53:11 FW14 : %ASA-4-400004: IPS:1004 IP options-Loose Source Route 91.89.232.111 to 115.244.21.62 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:11 FW25 : %ASA-7-718023: Received KEEPALIVE response from 74.148.163.113	0
Oct 14 2021 09:53:11 FW13 : %ASA-3-304003: URL Server 166.3.213.183 timed out URL https://fernandez.com/	0
Oct 14 2021 09:53:11 FW17 : %ASA-1-101001: (Primary) Failover cable OK.	0
Oct 14 2021 09:53:11 FW19 : %ASA-1-104500: (Primary) Switching to ACTIVE (cause: reason)	0
Oct 14 2021 09:53:11 FW23 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 32.22.37.88 to 51.25.244.163 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:11 FW22 : %ASA-3-304003: URL Server 63.58.181.9 timed out URL http://sanchez.com/	0
Oct 14 2021 09:53:12 FW19 : %ASA-3-318107: OSPF is enabled on GigabitEthernet0/3 during idb initialization	0
Oct 14 2021 09:53:12 FW03 : %ASA-6-611101: User authentication succeeded: IP, 82.0.151.64 : Uname: user13	0
Oct 14 2021 09:53:12 FW16 : %ASA-7-713052: User user11 authenticated.	0
Oct 14 2021 09:53:12 FW12 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 199.169.15.17 to 125.196.181.204 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:12 FW16 : %ASA-4-400021: IPS:2011 ICMP Address Mask Request 185.101.106.7 to 148.247.160.226 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:12 FW10 : %ASA-4-400013: IPS:2003 ICMP Redirect 177.222.57.147 to 13.47.90.221 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:12 FW04 : %ASA-4-400017: IPS:2007 ICMP Timestamp Request 75.69.229.239 to 132.173.144.81 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:12 FW17 : %ASA-4-411001: Line protocol on interface GigabitEthernet0/0 changed state to up	0
Oct 14 2021 09:53:12 FW15 : %ASA-4-400045: IPS:6153 ypupdated (YP update daemon) Portmap Request 83.180.75.77 to 183.30.249.121 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:12 FW06 : %ASA-5-611103: User logged out: Uname: user12	0
Oct 14 2021 09:53:12 FW08 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 14 2021 09:53:12 FW02 : %ASA-6-314004: RTSP client GigabitEthernet0/1: 19.17.25.139 accessed RTSP URL https://www.pierce-gutierrez.com/	0
Oct 14 2021 09:53:13 FW10 : %ASA-4-400021: IPS:2011 ICMP Address Mask Request 128.103.75.210 to 31.132.164.50 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:13 FW07 : %ASA-7-718023: Received KEEPALIVE response from 147.116.69.24	0
Oct 14 2021 09:53:13 FW08 : %ASA-3-318107: OSPF is enabled on GigabitEthernet0/2 during idb initialization	0
Oct 14 2021 09:53:13 FW05 : %ASA-6-109005: Authentication succeeded for user user15 from 172.25.135.152/51118 to 68.204.39.39/26879 on interface GigabitEthernet0/4.	0
Oct 14 2021 09:53:13 FW10 : %ASA-3-318109: OSPFv3 has received an unexpected message	0
Oct 14 2021 09:53:13 FW09 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 183.37.40.55 to 198.12.154.22 on interface GigabitEthernet0/3	0
Oct 14 2021 09:53:13 FW09 : %ASA-6-109005: Authentication succeeded for user user10 from 192.168.66.210/36374 to 31.82.168.91/12581 on interface GigabitEthernet0/2.	0
Oct 14 2021 09:53:13 FW12 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 59.226.87.186 to 105.230.242.166 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:13 FW16 : %ASA-7-718023: Received KEEPALIVE response from 12.122.43.218	0
Oct 14 2021 09:53:13 FW09 : %ASA-4-400046: IPS:6154 ypxfrd (YP transfer daemon) Portmap Request 131.223.210.138 to 42.213.138.36 on interface GigabitEthernet0/2	0
Oct 14 2021 09:53:14 FW06 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 14 2021 09:53:14 FW07 : %ASA-4-400016: IPS:2006 ICMP Parameter Problem on Datagram 90.182.50.193 to 106.3.126.97 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:14 FW24 : %ASA-4-400039: IPS:6101 RPC Port Unregistration 201.78.157.86 to 188.162.239.51 on interface GigabitEthernet0/5	0
Oct 14 2021 09:53:14 FW19 : %ASA-1-104500: (Secondary) Switching to ACTIVE (cause: reason)	0
Oct 14 2021 09:53:14 FW10 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 14 2021 09:53:14 FW19 : %ASA-2-106017: Deny IP due to Land Attack from 215.200.196.66 to 49.68.101.77.	1
Oct 14 2021 09:53:14 FW09 : %ASA-7-713164: The Firewall Server has requested a list of active user sessions	0
Oct 14 2021 09:53:14 FW09 : %ASA-3-319001: Acknowledge for arp update for IP address 197.134.64.91 not received.	0
Oct 14 2021 09:53:14 FW25 : %ASA-4-401001: Shuns cleared	0
Oct 14 2021 09:53:14 FW16 : %ASA-1-105003: (Primary) Monitoring on interface GigabitEthernet0/4 waiting	0
Oct 14 2021 09:53:14 FW23 : %ASA-4-400012: IPS:2002 ICMP Source Quench 133.6.73.140 to 199.223.46.89 on interface GigabitEthernet0/1	0
Oct 14 2021 09:53:14 FW25 : %ASA-4-400022: IPS:2012 ICMP Address Mask Reply 39.227.17.149 to 138.196.216.22 on interface GigabitEthernet0/0	0
Oct 14 2021 09:53:14 FW25 : %ASA-4-400039: IPS:6101 RPC Port Unregistration 65.177.205.127 to 65.116.29.173 on interface GigabitEthernet0/4	0
Oct 14 2021 09:53:15 FW14 : %ASA-1-104502: (Primary) Becoming Backup unit failed.	0
