Oct 13 2021 13:59:43 FW20 : %ASA-6-302033: Pre-allocated H323 GUP Connection for faddr GigabitEthernet0/2: 156.133.234.197/32845 to laddr GigabitEthernet0/2: 10.205.70.88/30586	0
Oct 13 2021 13:59:43 FW12 : %ASA-3-319002: Acknowledge for route update for IP address 25.170.200.63 not received.	0
Oct 13 2021 13:59:43 FW05 : %ASA-3-304003: URL Server 201.46.188.201 timed out URL http://perez.com/	0
Oct 13 2021 13:59:44 FW16 : %ASA-5-507001: Terminating TCP-Proxy connection from GigabitEthernet0/4:118.19.154.16/8815 to GigabitEthernet0/3:173.175.12.22/48399 - reassembly limit of 156000 bytes exceeded	0
Oct 13 2021 13:59:44 FW25 : %ASA-4-400017: IPS:2007 ICMP Timestamp Request 197.51.112.107 to 45.69.23.96 on interface GigabitEthernet0/5	0
Oct 13 2021 13:59:44 FW10 : %ASA-4-507002: Data copy in proxy-mode exceeded the buffer limit	0
Oct 13 2021 13:59:44 FW11 : %ASA-7-710006: TCP request discarded from 62.20.3.224 to GigabitEthernet0/4:165.26.46.122	1
Oct 13 2021 13:59:44 FW12 : %ASA-4-400022: IPS:2012 ICMP Address Mask Reply 34.162.149.70 to 4.219.200.61 on interface GigabitEthernet0/4	0
Oct 13 2021 13:59:44 FW04 : %ASA-6-109001: Auth start for user user12 from 10.120.151.70/51344 to 176.93.187.5/40753	0
Oct 13 2021 13:59:44 FW20 : %ASA-4-400034: IPS:6050 DNS HINFO Request 209.226.252.123 to 128.134.141.138 on interface GigabitEthernet0/0	0
Oct 13 2021 13:59:44 FW24 : %ASA-5-611103: User logged out: Uname: user1	0
Oct 13 2021 13:59:44 FW13 : %ASA-4-400013: IPS:2003 ICMP Redirect 40.199.150.208 to 44.229.72.62 on interface GigabitEthernet0/1	0
Oct 13 2021 13:59:45 FW24 : %ASA-5-502111: New group policy added: name: acl_int Type: internal	0
Oct 13 2021 13:59:45 FW09 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 13 2021 13:59:45 FW19 : %ASA-4-400004: IPS:1004 IP options-Loose Source Route 117.94.117.234 to 129.172.188.100 on interface GigabitEthernet0/1	0
Oct 13 2021 13:59:45 FW09 : %ASA-4-400015: IPS:2005 ICMP Time Exceeded for a Datagram 105.141.159.120 to 212.107.134.181 on interface GigabitEthernet0/2	0
Oct 13 2021 13:59:45 FW05 : %ASA-1-101001: (Primary) Failover cable OK.	0
Oct 13 2021 13:59:45 FW19 : %ASA-5-611103: User logged out: Uname: user6	0
Oct 13 2021 13:59:45 FW05 : %ASA-1-105003: (Primary) Monitoring on interface GigabitEthernet0/4 waiting	0
Oct 13 2021 13:59:45 FW15 : %ASA-4-733101: Host 180.43.23.159 is attacking. Current burst rate is 150 per second, max configured rate is 0 ; Current average rate is 532 per second, max configured rate is 0 ; Cumulative total count is 12453.	1
Oct 13 2021 13:59:45 FW25 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 128.184.96.164 to 208.244.153.206 on interface GigabitEthernet0/0	0
Oct 13 2021 13:59:45 FW25 : %ASA-4-400010: IPS:2000 ICMP Echo Reply 186.225.194.153 to 113.6.201.94 on interface GigabitEthernet0/0	0
Oct 13 2021 13:59:45 FW07 : %ASA-6-109005: Authentication succeeded for user user7 from 172.25.17.246/20189 to 187.58.49.134/7940 on interface GigabitEthernet0/0.	0
Oct 13 2021 13:59:45 FW08 : %ASA-7-715041: Received keep-alive of type keepalive_type , not the negotiated type	0
Oct 13 2021 13:59:45 FW14 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 215.65.43.176 to 72.225.129.143 on interface GigabitEthernet0/4	0
Oct 13 2021 13:59:46 FW19 : %ASA-4-400004: IPS:1004 IP options-Loose Source Route 27.60.196.254 to 41.58.153.246 on interface GigabitEthernet0/3	0
Oct 13 2021 13:59:46 FW23 : %ASA-4-400006: IPS:1006 IP options-Strict Source Route 52.125.173.29 to 3.215.119.25 on interface GigabitEthernet0/4	0
Oct 13 2021 13:59:46 FW07 : %ASA-4-400047: IPS:6155 mountd (mount daemon) Portmap Request 184.6.157.116 to 143.27.99.62 on interface GigabitEthernet0/4	0
Oct 13 2021 13:59:46 FW04 : %ASA-1-105003: (Primary) Monitoring on interface GigabitEthernet0/3 waiting	0
